nb_qm,longest_word_path,nb_slash,nb_dots,length_hostname,ratio_intHyperlinks,domain_age,login_form,ip,links_in_tags,ratio_extHyperlinks,ratio_extRedirection,ratio_digits_host,nb_hyperlinks,prefix_suffix,empty_title,nb_www,iframe,domain_in_title,nb_eq,web_traffic,phish_hints,shortest_word_host,google_index,longest_words_raw,avg_word_path,ratio_extErrors,avg_word_host,length_url,page_rank,ratio_digits_url,char_repeat,tld_in_subdomain,safe_anchor,status
0,3,3,1,11,1.0,7497,0,0,100.0,0.0,0.0,0.0,7,0,0,0,0,1,0,6111113,0,7,1,7,3.0,0.0,7.0,22,1,0.0,0,0,0.0,1
0,0,3,1,20,0.0,5,0,0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,0,0,6,1,9,0.0,0.0,7.5,28,0,0.0,1,0,0.0,1
1,10,3,2,17,0.8870967740000001,6435,0,1,18.18181818,0.112903226,0.090909091,0.0,682,0,0,1,0,1,1,323,0,3,0,10,7.0,0.012987013,6.0,49,7,0.204081633,5,0,85.71428571,0
0,0,3,2,25,0.071428571,7295,0,0,0.0,0.928571429,0.846153846,0.0,14,0,0,0,0,1,0,0,0,8,1,12,0.0,0.615384615,10.0,34,5,0.0,1,0,14.28571429,1
0,4,4,2,21,0.857142857,2520,0,0,100.0,0.142857143,1.0,0.0,7,0,0,0,0,1,0,0,1,15,1,15,3.5,0.0,15.0,38,0,0.0,0,0,0.0,1
0,9,3,4,42,0.19047619,5616,0,0,0.0,0.80952381,0.176470588,0.023809524,21,0,0,0,0,1,0,0,0,1,1,9,9.0,0.0,5.5,59,5,0.016949153,1,0,25.0,1
1,5,4,2,14,0.058139535,6017,0,0,0.0,0.941860465,0.0246913579999999,0.0,86,0,0,1,0,0,0,112,0,3,0,6,5.0,0.0,4.5,30,6,0.0,3,0,100.0,0
1,0,3,2,12,0.830645161,7618,0,0,47.82608696,0.1693548389999999,0.047619048,0.0,124,0,0,1,0,0,0,1990852,0,3,0,4,0.0,0.047619048,3.5,22,2,0.0,3,0,40.0,0
0,0,3,2,24,0.945945946,6389,0,0,86.66666667,0.054054054,0.125,0.0,148,0,0,1,0,1,0,0,0,3,0,16,0.0,0.25,9.5,32,3,0.0,3,0,40.0,0
0,2,3,2,31,0.935483871,-1,0,0,100.0,0.064516129,0.875,0.0,124,0,0,1,0,1,0,0,0,3,0,18,2.0,0.0,10.5,41,4,0.0,4,0,57.89473684,0
1,11,3,2,15,0.557692308,5637,0,0,65.21739129999999,0.442307692,0.0,0.0,52,0,0,1,0,0,1,2,0,3,0,11,5.666666667,0.0,5.0,43,10,0.046511628,3,0,0.0,0
0,7,4,2,18,0.784615385,9202,0,0,90.47619048,0.215384615,0.357142857,0.0,130,0,0,1,0,0,0,684,0,3,0,10,6.5,0.0,6.5,40,6,0.0,4,0,19.35483871,0
0,0,3,2,23,0.857142857,-1,0,0,100.0,0.142857143,1.0,0.0,7,0,0,0,0,1,0,0,0,2,1,16,0.0,0.0,9.0,31,2,0.0,3,1,0.0,1
0,0,3,2,31,0.932038835,6996,0,0,81.81818182,0.067961165,0.285714286,0.129032258,103,1,0,0,0,1,0,1063779,0,4,1,12,0.0,0.0,8.333333332999999,39,1,0.102564103,1,0,0.0,1
0,9,4,2,20,0.875,3052,0,0,93.33333333,0.125,0.25,0.0,32,0,0,0,0,1,0,0,1,5,1,11,5.55,0.0,8.0,160,1,0.2625,2,0,0.0,1
0,0,3,3,23,0.974576271,-1,0,0,80.0,0.025423729,0.666666667,0.0,118,0,0,1,0,1,0,9627807,0,3,0,12,0.0,0.0,7.5,32,4,0.0,3,0,95.45454545,0
0,0,3,2,16,0.7692307690000001,1380,0,0,90.0,0.230769231,0.166666667,0.25,104,0,0,1,0,1,0,5572480,0,3,0,8,0.0,0.083333333,5.5,24,2,0.166666667,3,0,13.04347826,0
0,0,3,1,19,1.0,-1,0,0,100.0,0.0,0.0,0.0,4,1,0,0,0,1,0,0,0,5,1,10,0.0,0.0,7.5,27,0,0.0,0,0,100.0,1
1,43,7,3,24,0.272727273,8018,1,1,16.66666667,0.727272727,0.0,0.041666667,11,1,0,0,0,1,4,0,0,2,1,43,9.52173913,0.0,6.0,276,4,0.2065217389999999,10,0,0.0,1
1,64,5,5,25,0.333333333,6590,0,1,33.33333333,0.666666667,0.0,0.0,12,0,0,0,0,1,10,30,2,5,1,64,7.419354838999999,0.25,10.0,556,4,0.3561151079999999,141,0,0.0,0
0,10,5,1,17,0.543478261,6056,0,1,11.11111111,0.456521739,0.035714286,0.0,368,0,0,0,0,1,0,41,0,13,0,13,6.0,0.0,13.0,73,8,0.095890411,0,0,30.52631579,0
1,17,4,4,50,1.0,3992,0,1,100.0,0.0,0.0,0.0,51,1,0,0,0,1,3,5697976,0,3,1,17,7.375,0.0,8.4,127,0,0.141732283,4,1,100.0,1
0,9,3,4,41,0.181818182,5626,0,0,0.0,0.818181818,0.277777778,0.12195122,22,0,0,0,0,1,0,0,0,1,1,9,9.0,0.0,5.333333333,59,5,0.084745763,3,0,25.0,1
0,0,2,1,17,0.852713178,1984,0,0,62.96296296,0.1472868219999999,0.0,0.0,129,0,0,0,0,1,0,874125,0,14,0,14,0.0,0.052631579,14.0,24,2,0.0,0,0,57.14285714,0
0,5,4,6,45,0.5555555560000001,5626,0,1,50.0,0.444444444,0.625,0.3777777779999999,18,0,0,0,0,1,0,0,0,1,1,14,3.666666667,0.0,7.4,66,5,0.257575758,2,0,25.0,1
0,7,4,5,44,1.0,4407,0,0,0.0,0.0,0.0,0.0,8,0,0,1,0,1,0,0,0,3,1,19,7.0,0.0,7.2,60,0,0.0,6,0,0.0,1
0,9,4,1,12,0.9,-1,0,0,75.0,0.1,0.5,0.0,40,0,0,0,0,1,0,32167,0,8,1,9,5.666666667,0.5,8.0,40,3,0.025,2,0,0.0,0
0,0,3,2,16,0.971830986,2484,0,0,0.0,0.028169014,0.0,0.0,71,0,0,1,0,1,0,1283116,0,3,0,8,0.0,0.0,5.5,25,2,0.0,3,0,0.0,0
0,11,3,3,18,0.4,-1,0,0,100.0,0.6,0.0,0.0,5,1,0,0,0,1,0,0,1,2,1,11,6.333333333,0.0,4.333333333,48,3,0.0,2,0,0.0,1
0,4,5,1,19,0.283333333,3297,0,0,0.0,0.716666667,0.325581395,0.0,60,0,0,0,0,1,0,0,0,15,1,15,4.0,0.23255814,15.0,37,1,0.0,0,0,0.0,1
0,8,4,2,18,0.336956522,6512,0,0,5.8823529410000015,0.663043478,0.032786885,0.0,92,0,0,0,0,0,0,3819,0,6,0,8,5.5,0.016393443,6.5,51,5,0.0,2,0,0.0,0
0,12,4,3,21,0.511627907,-1,0,0,0.0,0.4883720929999999,0.142857143,0.0,43,0,0,2,0,1,0,0,0,3,1,12,7.5,0.047619048,6.5,46,2,0.0,6,0,70.83333333,1
0,0,3,2,12,0.5,3582,0,0,11.11111111,0.5,0.24,0.0,50,0,0,1,0,0,0,597462,0,3,0,4,0.0,0.16,3.5,21,4,0.0,4,0,92.0,0
0,0,3,2,18,0.953448276,8891,0,0,75.0,0.046551724,0.111111111,0.0,580,0,0,1,0,1,0,0,0,3,0,10,0.0,0.2592592589999999,6.5,26,5,0.0,4,0,46.66666667,0
0,9,4,2,18,0.63322884,5224,0,0,50.0,0.36677116,0.111111111,0.0,319,0,0,1,0,1,0,137,0,3,0,10,6.285714286,0.017094017,6.5,77,8,0.0,3,0,19.16666667,0
0,12,8,3,20,0.0,2280,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,333733,0,14,1,14,6.75,0.0,14.0,89,3,0.0,1,0,0.0,1
0,32,4,1,10,0.0,4312,0,1,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,7,1,32,32.0,0.0,7.0,51,2,0.411764706,2,0,0.0,1
0,0,3,2,21,0.288461538,-1,0,0,24.0,0.711538462,0.027027027,0.0,52,0,0,1,0,1,0,8078909,0,3,0,14,0.0,0.0,8.5,30,1,0.0,5,0,0.0,0
0,9,5,1,17,0.362068966,6057,0,1,20.0,0.637931034,0.033783784,0.0,232,0,0,0,0,1,0,41,0,13,0,13,6.666666667,0.0,13.0,70,8,0.114285714,4,0,18.83116883,0
0,13,4,2,27,0.0,2783,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,7664335,0,3,1,20,8.666666667000001,0.0,11.5,63,2,0.158730159,1,0,0.0,1
0,10,7,3,20,1.0,518,0,0,100.0,0.0,0.0,0.0,13,1,0,1,0,1,0,4431878,2,3,1,10,8.0,0.0,6.5,91,0,0.076923077,6,0,100.0,1
0,0,3,2,17,0.970588235,4648,0,0,91.66666667,0.029411765,0.666666667,0.0,204,1,0,1,0,0,0,1812190,0,3,0,4,0.0,0.0,3.666666667,26,3,0.0,4,0,66.66666667,0
0,32,5,1,23,0.966666667,5767,0,1,100.0,0.033333333,0.0,0.0,30,0,0,0,0,1,0,0,0,19,1,32,14.66666667,0.0,19.0,77,2,0.25974026,1,0,100.0,1
0,11,3,2,13,0.700729927,7611,0,0,94.11764706,0.299270073,0.146341463,0.0,137,0,0,1,0,0,0,3706,0,3,0,11,5.857142857,0.43902439,4.0,68,7,0.0,4,0,10.25641026,0
1,32,4,6,68,0.0,-1,0,1,0.0,0.0,0.0,0.058823529,0,0,1,1,0,1,3,4280394,0,2,1,32,6.272727272999999,0.0,7.714285714,156,0,0.173076923,6,0,0.0,1
0,0,3,2,23,0.94214876,-1,0,0,85.71428571,0.05785124,0.0,0.0,242,0,0,0,0,1,0,7910366,0,16,0,16,0.0,0.142857143,16.0,32,2,0.0,0,0,85.71428571,0
0,9,9,1,12,0.666666667,-1,0,0,100.0,0.333333333,0.5,0.0,12,0,0,0,0,0,0,0,3,9,1,9,7.0,0.0,9.0,68,1,0.0,1,0,40.0,1
0,0,3,2,19,0.604651163,4174,1,0,88.88888889,0.395348837,0.470588235,0.0,86,0,0,1,0,0,0,0,0,3,0,11,0.0,0.176470588,7.0,27,3,0.0,4,0,3.846153846,0
0,10,4,2,21,0.838709677,3746,0,0,69.23076923,0.161290323,0.1,0.0,62,0,0,1,0,1,0,774723,0,3,1,13,8.333333332999999,0.0,8.0,56,4,0.0,7,0,86.36363636,0
0,8,6,2,21,1.0,2314,0,0,100.0,0.0,0.0,0.0,23,0,0,0,0,1,0,0,0,4,1,12,6.333333333,0.0,8.0,51,0,0.058823529,0,0,0.0,1
0,9,7,5,13,0.0,5044,0,0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,0,2,10,1,10,5.333333333,0.0,10.0,62,0,0.0,0,0,0.0,1
0,8,3,2,14,0.941176471,7275,0,0,100.0,0.058823529,0.5,0.0,68,0,0,0,0,0,0,265564,0,4,0,8,6.0,0.0,4.5,35,4,0.0,1,0,78.94736842,0
0,0,2,2,33,0.4,5159,0,0,0.0,0.6,0.666666667,0.0,5,0,0,0,0,0,0,0,0,6,0,22,0.0,0.0,14.0,40,8,0.0,0,0,0.0,0
0,10,5,3,13,0.7023809520000001,4979,1,0,77.77777778,0.297619048,0.72,0.0,84,0,1,0,0,1,0,315959,0,3,1,10,6.5,0.12,4.5,50,2,0.02,0,0,62.0,1
0,0,3,2,16,0.837209302,8914,0,0,92.30769231,0.162790698,0.0,0.0,43,0,0,1,0,1,0,74155,0,3,0,8,0.0,0.142857143,5.5,25,5,0.0,3,0,62.5,0
0,0,3,2,20,0.316666667,7191,0,0,26.31578947,0.683333333,0.024390244,0.0,60,0,0,1,0,1,0,0,0,3,0,12,0.0,0.073170732,7.5,28,2,0.0,3,0,50.0,0
0,0,3,2,31,1.0,819,0,0,100.0,0.0,0.0,0.096774194,23,0,0,0,0,1,0,0,0,5,1,7,0.0,0.0,6.0,39,2,0.076923077,0,0,100.0,1
0,12,4,1,14,0.428571429,4091,0,1,100.0,0.571428571,0.0,0.0,14,0,0,0,0,1,0,2080075,0,10,1,12,8.666666667000001,0.0,10.0,51,3,0.235294118,1,0,0.0,1
0,7,3,3,33,0.901785714,4821,0,0,40.0,0.098214286,0.0,0.0,112,0,0,1,0,1,0,151781,0,3,0,10,6.0,0.0,6.5,68,3,0.0,3,0,72.72727273,0
0,0,3,2,10,0.998461538,4644,0,0,100.0,0.001538462,1.0,0.0,650,0,0,1,0,1,0,35576,0,3,0,3,0.0,0.0,3.0,19,4,0.0,3,0,0.0,0
0,0,3,2,25,0.992307692,1400,0,0,100.0,0.007692308,0.0,0.0,130,0,0,1,0,1,0,5664469,0,3,0,17,0.0,0.0,10.0,34,3,0.0,3,0,100.0,0
1,10,3,1,14,0.277777778,2107,0,0,0.0,0.7222222220000001,0.0,0.0,18,0,0,0,0,1,2,234160,0,10,0,10,6.4,0.0,10.0,59,5,0.101694915,1,0,83.33333333,0
0,0,3,2,17,0.995780591,3262,0,0,100.0,0.004219409,0.0,0.0,948,0,0,1,0,0,0,9832045,0,3,0,10,0.0,0.0,6.5,26,2,0.0,3,0,60.0,0
0,9,5,2,15,0.5,8292,0,1,50.0,0.5,0.095238095,0.0,42,0,0,0,0,0,0,19,0,3,0,9,5.1111111110000005,0.0,5.0,78,7,0.102564103,3,0,25.0,0
0,7,7,3,16,0.0,3519,0,0,0.0,0.0,0.0,0.0625,0,0,0,1,0,1,0,0,0,3,1,9,5.666666667,0.0,6.0,64,2,0.03125,4,0,0.0,1
0,12,6,1,11,0.8818181820000001,3159,0,0,60.0,0.118181818,0.307692308,0.0,110,0,0,0,0,0,0,257467,0,7,0,12,7.1,0.230769231,7.0,101,4,0.04950495,1,0,91.07142857,0
0,7,3,3,14,0.0,6573,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,3,0,7,5.0,0.0,4.5,34,3,0.0,4,0,0.0,0
0,0,3,2,24,0.7777777779999999,4652,0,0,75.0,0.222222222,0.1,0.0,45,0,0,1,0,1,0,1204909,0,3,0,16,0.0,0.0,9.5,33,4,0.0,4,0,75.0,0
0,8,5,2,14,0.349593496,7478,0,0,0.0,0.650406504,0.025,0.0,123,0,0,1,0,0,0,631,0,3,0,8,4.857142857,0.0125,4.5,63,7,0.031746032,4,0,73.17073171,0
0,8,4,2,16,0.953020134,7130,0,0,100.0,0.0469798659999999,0.428571429,0.0,149,0,0,0,0,1,0,12,1,2,0,9,6.5,0.0,5.5,54,7,0.0,0,0,58.82352941,0
1,8,8,3,10,0.625,125,0,0,66.66666667,0.375,0.0,0.0,8,0,0,1,0,0,0,0,1,3,1,8,4.888888889,0.0,3.0,70,3,0.042857143,4,0,100.0,1
0,5,3,2,15,0.636363636,4165,0,0,0.0,0.363636364,1.0,0.0,11,0,0,1,0,1,0,0,0,3,0,7,5.0,0.0,5.0,29,0,0.0,3,0,0.0,1
0,4,4,3,22,0.876190476,12165,0,0,33.33333333,0.123809524,0.538461538,0.045454545,105,0,0,0,0,1,0,5921,0,2,0,9,4.0,0.153846154,5.333333333,35,6,0.085714286,1,0,0.0,0
0,8,5,1,20,1.0,1792,0,0,100.0,0.0,0.0,0.0,9,0,0,0,0,1,0,0,0,16,1,16,6.5,0.0,16.0,57,0,0.0350877189999999,1,0,0.0,1
0,32,8,3,22,0.75,-1,0,1,0.0,0.25,0.0,0.0,4,1,0,0,0,1,0,0,4,15,1,32,7.555555556,0.0,15.0,106,0,0.150943396,1,0,0.0,1
1,17,4,4,50,1.0,3993,0,1,100.0,0.0,0.0,0.0,51,1,0,0,0,1,3,5707171,0,3,1,17,7.375,0.0,8.4,126,0,0.166666667,4,1,100.0,1
0,11,4,3,17,1.0,3454,0,0,100.0,0.0,0.0,0.0,11,0,0,1,0,1,0,389882,0,3,1,11,6.1,0.0,6.0,95,4,0.0,4,0,0.0,0
0,12,3,3,21,0.833333333,1736,0,0,100.0,0.166666667,0.0,0.0,12,0,0,0,0,1,0,842411,0,3,1,12,8.0,0.0,3.75,46,0,0.0,0,0,0.0,1
0,6,5,2,24,0.879310345,6605,0,0,87.09677419,0.120689655,0.214285714,0.0,116,0,0,0,0,0,0,899,0,8,1,11,4.0,0.071428571,9.5,43,5,0.0,0,0,0.0,1
0,0,3,2,13,0.4838709679999999,2968,0,0,40.0,0.516129032,0.0,0.0,62,0,0,1,0,1,0,1766695,0,3,0,5,0.0,0.09375,4.0,22,4,0.0,3,0,42.85714286,0
0,10,4,2,16,0.971428571,7133,0,0,100.0,0.028571429,0.5,0.0,210,0,0,0,0,0,0,12,0,2,0,10,6.2,0.0,5.5,60,7,0.0,1,0,94.44444444,0
0,0,3,3,28,0.551282051,-1,0,0,33.33333333,0.448717949,0.371428571,0.0,78,0,0,1,0,1,0,1132851,0,3,0,17,0.0,0.114285714,10.0,37,3,0.0,3,0,7.407407407000001,0
0,6,5,2,22,0.936967632,7740,0,0,93.75,0.0630323679999999,0.405405405,0.0,587,0,0,1,1,1,0,779,0,3,0,14,3.5,0.108108108,8.5,49,6,0.0,4,0,39.65517241,0
0,0,3,2,18,0.8968253970000001,6910,0,0,95.45454545,0.103174603,0.692307692,0.0,126,1,0,0,0,0,0,121389,0,5,0,6,0.0,0.0,5.5,27,5,0.0,0,0,35.29411765,0
0,4,3,2,9,0.0,-1,0,0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,5597380,0,1,1,4,3.5,0.0,2.5,25,0,0.0,0,0,0.0,1
1,64,9,3,20,1.0,658,0,1,100.0,0.0,0.0,0.0,1,1,1,0,0,1,3,9558648,5,14,1,64,14.5,0.0,14.0,275,0,0.367272727,14,0,0.0,1
0,0,3,2,19,0.533333333,1468,0,0,50.0,0.466666667,0.142857143,0.1578947369999999,15,0,0,0,0,1,0,3722367,0,13,0,13,0.0,0.0,13.0,28,0,0.107142857,3,0,80.0,0
1,17,5,4,50,1.0,3992,0,1,100.0,0.0,0.0,0.0,51,1,0,0,0,1,3,5697976,0,3,1,17,8.142857142999999,0.0,8.4,126,0,0.111111111,2,1,100.0,1
0,0,2,1,6,0.45323741,-1,0,0,27.27272727,0.54676259,0.026315789,0.0,139,0,0,0,0,1,0,1271273,0,3,0,3,0.0,0.0,3.0,13,2,0.0,0,0,89.18918919,0
0,7,4,2,16,1.0,-1,0,0,100.0,0.0,0.0,0.125,56,1,0,0,0,1,0,0,2,3,1,9,4.0,0.0,6.0,38,0,0.078947368,0,0,0.0,1
0,5,3,3,35,0.272727273,1547,0,0,66.66666667,0.727272727,0.125,0.085714286,33,1,0,0,0,1,0,4639,1,4,1,13,4.0,0.166666667,9.666666667,52,2,0.057692308,5,0,4.347826087,1
0,3,3,3,18,0.9,816,0,0,75.0,0.1,0.0,0.111111111,10,0,0,0,0,0,0,0,0,4,0,9,2.5,0.0,6.5,32,4,0.0625,1,0,0.0,1
0,6,6,1,12,0.0,-1,0,0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,0,2,3,1,6,4.0,0.0,3.5,44,0,0.0,1,0,0.0,1
0,5,3,1,7,1.0,-1,0,0,100.0,0.0,0.0,0.0,6,0,0,0,0,0,0,2472276,0,4,1,5,5.0,0.0,4.0,20,6,0.0,0,0,0.0,1
0,12,4,2,19,0.620853081,6669,0,0,64.70588235,0.3791469189999999,0.0,0.0,211,0,0,1,0,1,0,6843,0,3,1,12,10.66666667,0.0125,7.0,61,5,0.032786885,3,0,11.53846154,0
0,0,3,2,25,0.071428571,7295,0,0,0.0,0.928571429,0.230769231,0.2,14,0,0,0,0,1,0,0,0,8,1,12,0.0,0.0,10.0,34,5,0.147058824,1,0,14.28571429,1
0,0,3,2,28,0.954356846,4672,0,0,70.0,0.045643154,0.181818182,0.0,241,0,0,1,0,1,0,0,0,3,0,20,0.0,0.0,11.5,37,2,0.0,3,0,86.66666667,0
1,17,7,15,31,0.2,3808,1,1,0.0,0.8,0.125,0.0,10,1,0,1,0,1,6,0,3,3,1,20,6.787878788,0.0,8.666666667000001,299,0,0.173913043,8,0,0.0,1
0,13,4,3,20,0.901234568,5201,0,0,72.72727273,0.0987654319999999,0.0,0.0,81,0,0,1,0,1,0,62156,0,3,1,13,8.5,0.0,7.5,84,3,0.071428571,3,0,33.33333333,0
0,0,3,3,13,0.94047619,8675,0,0,100.0,0.05952381,0.75,0.0,336,0,0,1,0,0,0,484673,0,3,0,3,0.0,0.25,3.0,21,2,0.0,4,0,20.0,0
0,12,8,3,15,0.0,3310,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,2,11,1,12,5.222222222,0.0,11.0,78,0,0.115384615,0,0,0.0,1
0,0,3,3,17,0.607476636,1408,0,0,46.15384615,0.392523364,0.261904762,0.0,107,0,0,1,0,1,0,0,0,3,0,7,0.0,0.095238095,5.0,25,3,0.0,4,0,14.28571429,0
0,5,3,3,33,0.894736842,232,0,0,100.0,0.105263158,0.0,0.0,19,0,0,0,0,1,0,0,1,6,1,22,4.0,0.0,14.0,51,0,0.0,0,0,0.0,1
0,0,3,2,19,0.7818181820000001,7676,0,0,100.0,0.218181818,0.25,0.0,55,0,0,1,0,0,0,5849,0,3,0,11,0.0,0.0,7.0,28,4,0.0,3,0,14.28571429,0
0,0,3,2,27,0.0,3460,0,0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,273715,0,6,1,9,0.0,0.0,7.0,35,4,0.0,1,0,0.0,1
0,10,10,2,16,1.0,1707,0,0,100.0,0.0,0.0,0.0,132,1,0,1,0,1,0,4830221,2,2,1,10,6.9,0.0,3.333333333,103,2,0.048543689,6,0,100.0,1
0,14,5,3,11,0.0,6550,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,621523,0,8,1,14,4.6363636360000005,0.0,8.0,81,4,0.086419753,3,0,0.0,0
0,0,3,2,15,0.644444444,2863,0,0,50.0,0.355555556,0.145833333,0.0,135,0,0,1,0,1,0,1253431,0,3,0,7,0.0,0.020833333,5.0,24,5,0.0,4,0,0.0,0
0,10,3,2,25,0.85492228,6256,0,0,61.53846154,0.14507772,0.0,0.0,193,0,0,1,0,1,0,688,0,3,0,17,10.0,0.0,10.0,43,6,0.0,4,0,53.33333333,0
0,18,7,3,27,0.918032787,8232,0,0,87.5,0.081967213,0.4,0.0,122,0,0,0,0,1,0,3883,0,7,1,18,8.666666667000001,0.1,11.0,92,5,0.043478261,1,0,42.85714286,0
0,11,6,3,14,0.0,9219,0,0,0.0,0.0,0.0,0.0,0,1,1,1,0,1,0,114616,0,3,0,11,6.571428571,0.0,4.5,74,5,0.0,3,0,0.0,0
0,5,4,2,11,0.0,86,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,2,7,1,7,3.666666667,0.0,7.0,33,0,0.0,0,0,0.0,1
0,0,3,1,10,0.86935867,2219,0,0,78.94736842,0.13064133,0.054545455,0.0,421,0,0,0,0,0,0,2232292,0,6,0,6,0.0,0.018181818,6.0,19,4,0.0,0,0,33.33333333,0
0,0,3,4,44,0.0,5627,0,1,0.0,0.0,0.0,0.204545455,0,0,1,0,0,1,0,0,0,1,1,11,0.0,0.0,4.857142857,53,5,0.169811321,2,1,0.0,1
0,3,4,2,20,0.0,5321,0,0,0.0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,3,1,12,3.0,0.0,7.5,32,2,0.0,3,0,0.0,1
0,9,6,4,29,0.19047619,5616,0,0,0.0,0.80952381,0.176470588,0.034482759,21,0,0,0,0,1,0,0,0,1,1,12,4.75,0.0,5.5,60,5,0.016666667,1,0,25.0,1
0,0,2,2,18,0.955555556,5232,0,0,95.83333333,0.044444444,0.333333333,0.0,135,0,0,0,0,1,0,6204131,0,6,0,7,0.0,0.166666667,6.5,25,7,0.0,1,0,0.0,0
0,7,6,3,26,1.0,1072,0,0,100.0,0.0,0.0,0.0,6,1,0,1,0,1,0,0,1,2,1,15,6.0,0.0,6.666666667,68,0,0.0,4,0,0.0,1
0,0,3,3,19,0.929078014,3319,0,0,92.30769231,0.0709219859999999,0.3,0.0,141,0,0,1,0,0,0,481781,0,3,0,8,0.0,0.3,5.5,28,3,0.0,3,0,61.11111111,0
0,0,3,3,29,0.949416342,8315,0,0,96.15384615,0.050583658,0.846153846,0.0,257,0,0,0,0,0,0,645,0,5,1,13,0.0,0.0,7.666666667,38,5,0.0,1,0,60.0,0
0,8,4,3,19,0.866028708,7552,0,0,73.33333333,0.133971292,0.071428571,0.0,209,0,0,1,0,1,0,185439,0,3,0,11,6.0,0.107142857,7.0,48,5,0.0,3,0,81.39534884,0
1,9,6,3,29,0.25,800,0,1,20.0,0.75,0.0,0.0,8,0,0,0,0,1,1,7399431,0,3,1,21,6.25,0.0,12.0,94,0,0.095744681,5,0,0.0,1
0,0,3,2,20,0.8383838379999999,4258,0,0,100.0,0.1616161619999999,0.5,0.0,99,0,0,1,0,1,0,422100,0,3,0,12,0.0,0.0,7.5,29,4,0.0,3,0,11.76470588,0
1,17,5,4,50,1.0,4003,0,1,100.0,0.0,0.0,0.0,4,1,0,0,0,1,3,5816617,0,3,1,17,7.375,0.0,8.4,128,0,0.1796875,4,1,100.0,1
0,5,3,3,29,0.133004926,1546,0,0,15.78947368,0.8669950740000001,0.0340909089999999,0.1034482759999999,203,0,0,0,0,1,0,4669,1,11,1,13,4.5,0.017045455,12.0,47,2,0.063829787,4,0,6.666666667,1
0,8,7,4,19,1.0,2517,0,0,0.0,0.0,0.0,0.0,1,1,0,1,0,1,0,0,3,3,1,8,4.0,0.0,5.5,61,2,0.06557377,3,0,0.0,1
0,0,2,2,25,0.071428571,7295,0,0,0.0,0.928571429,0.230769231,0.2,14,0,0,0,0,1,0,0,0,8,1,12,0.0,0.0,10.0,32,5,0.15625,0,0,14.28571429,1
0,19,5,3,15,0.884615385,7379,0,0,0.0,0.115384615,1.0,0.0,26,0,0,1,0,1,0,893829,0,3,0,19,8.6,1.0,5.0,70,4,0.014285714,3,0,0.0,0
0,9,6,1,15,0.98757764,7657,0,0,100.0,0.01242236,0.7,0.0,805,0,0,0,0,1,0,433,0,11,0,11,6.666666667,0.0,11.0,47,7,0.0,0,0,97.98488665,0
0,15,3,5,31,0.19047619,5615,0,1,0.0,0.80952381,0.176470588,0.322580645,21,0,0,0,0,1,0,0,0,1,1,15,9.5,0.0,6.0,60,5,0.166666667,8,0,25.0,1
0,12,3,2,16,0.93258427,7913,0,0,100.0,0.06741573,0.166666667,0.0,89,0,0,1,0,1,0,943,0,3,0,12,6.4,0.166666667,5.5,61,6,0.0983606559999999,5,0,62.5,0
0,0,3,2,13,0.0,5909,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,903479,0,3,0,5,0.0,0.0,4.0,21,1,0.0,3,0,0.0,0
1,8,4,1,16,0.0,-1,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,1,0,0,12,1,12,5.4,0.0,12.0,56,0,0.107142857,2,0,0.0,1
1,15,3,3,64,0.0,7211,0,0,0.0,0.0,0.0,0.09375,0,0,1,0,0,1,3,0,0,5,1,54,7.75,0.0,29.5,143,2,0.041958042,14,0,0.0,1
0,7,4,2,16,0.972891566,7130,0,0,100.0,0.027108434,0.0,0.0,996,0,0,0,0,0,0,12,0,2,1,9,6.0,0.0,5.5,59,7,0.0,1,0,71.875,0
0,24,5,2,17,0.6022304829999999,6693,0,1,56.52173913,0.397769517,0.074766355,0.0,269,0,0,0,0,1,0,3855,0,2,0,24,8.2,0.0,6.0,71,7,0.211267606,1,0,0.0,0
0,5,3,4,25,0.5,5075,0,0,0.0,0.5,0.0,0.0,20,0,0,1,0,1,0,0,0,3,1,14,4.5,0.7,8.5,43,2,0.0,3,0,100.0,1
0,0,3,3,23,0.7758620690000001,-1,0,0,77.77777778,0.224137931,0.230769231,0.0,58,0,0,1,0,1,0,627905,0,3,0,12,0.0,0.0,7.5,32,3,0.0,4,0,81.08108108,0
